date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,Rapeseed_N0,Rapeseed_N1,Rapeseed_N2,Rapeseed_N3,Rapeseed_N4,Rapeseed_N5,Rapeseed_N6
2010-05-27,O,2010-05-27 04:45:00,2010-05-27 12:30:00,2010-05-27 12:29:00,2010-05-27 12:30:00,26,,201008,201011,201102,201105,201108,201111
2010-05-28,O,2010-05-28 04:45:00,2010-05-28 12:30:00,2010-05-28 12:29:00,2010-05-28 12:30:00,25,,201008,201011,201102,201105,201108,201111
2010-05-31,O,2010-05-31 04:45:00,2010-05-31 12:30:00,2010-05-31 12:29:00,2010-05-31 12:30:00,24,,201008,201011,201102,201105,201108,201111
2010-06-01,O,2010-06-01 04:45:00,2010-06-01 12:30:00,2010-06-01 12:29:00,2010-06-01 12:30:00,23,,201008,201011,201102,201105,201108,201111
2010-06-02,O,2010-06-02 04:45:00,2010-06-02 12:30:00,2010-06-02 12:29:00,2010-06-02 12:30:00,22,,201008,201011,201102,201105,201108,201111
2010-06-03,O,2010-06-03 04:45:00,2010-06-03 12:30:00,2010-06-03 12:29:00,2010-06-03 12:30:00,21,,201008,201011,201102,201105,201108,201111
2010-06-04,O,2010-06-04 04:45:00,2010-06-04 12:30:00,2010-06-04 12:29:00,2010-06-04 12:30:00,20,,201008,201011,201102,201105,201108,201111
2010-06-07,O,2010-06-07 04:45:00,2010-06-07 12:30:00,2010-06-07 12:29:00,2010-06-07 12:30:00,19,,201008,201011,201102,201105,201108,201111
2010-06-08,O,2010-06-08 04:45:00,2010-06-08 12:30:00,2010-06-08 12:29:00,2010-06-08 12:30:00,18,,201008,201011,201102,201105,201108,201111
2010-06-09,O,2010-06-09 04:45:00,2010-06-09 12:30:00,2010-06-09 12:29:00,2010-06-09 12:30:00,17,,201008,201011,201102,201105,201108,201111
2010-06-10,O,2010-06-10 04:45:00,2010-06-10 12:30:00,2010-06-10 12:29:00,2010-06-10 12:30:00,16,,201008,201011,201102,201105,201108,201111
2010-06-11,O,2010-06-11 04:45:00,2010-06-11 12:30:00,2010-06-11 12:29:00,2010-06-11 12:30:00,15,,201008,201011,201102,201105,201108,201111
2010-06-14,O,2010-06-14 04:45:00,2010-06-14 12:30:00,2010-06-14 12:29:00,2010-06-14 12:30:00,14,,201008,201011,201102,201105,201108,201111
2010-06-15,O,2010-06-15 04:45:00,2010-06-15 12:30:00,2010-06-15 12:29:00,2010-06-15 12:30:00,13,,201008,201011,201102,201105,201108,201111
2010-06-16,O,2010-06-16 04:45:00,2010-06-16 12:30:00,2010-06-16 12:29:00,2010-06-16 12:30:00,12,,201008,201011,201102,201105,201108,201111
2010-06-17,O,2010-06-17 04:45:00,2010-06-17 12:30:00,2010-06-17 12:29:00,2010-06-17 12:30:00,11,,201008,201011,201102,201105,201108,201111
2010-06-18,O,2010-06-18 04:45:00,2010-06-18 12:30:00,2010-06-18 12:29:00,2010-06-18 12:30:00,10,,201008,201011,201102,201105,201108,201111
2010-06-21,O,2010-06-21 04:45:00,2010-06-21 12:30:00,2010-06-21 12:29:00,2010-06-21 12:30:00,9,,201008,201011,201102,201105,201108,201111
2010-06-22,O,2010-06-22 04:45:00,2010-06-22 12:30:00,2010-06-22 12:29:00,2010-06-22 12:30:00,8,,201008,201011,201102,201105,201108,201111
2010-06-23,O,2010-06-23 04:45:00,2010-06-23 12:30:00,2010-06-23 12:29:00,2010-06-23 12:30:00,7,,201008,201011,201102,201105,201108,201111
2010-06-24,O,2010-06-24 04:45:00,2010-06-24 12:30:00,2010-06-24 12:29:00,2010-06-24 12:30:00,6,,201008,201011,201102,201105,201108,201111
2010-06-25,O,2010-06-25 04:45:00,2010-06-25 12:30:00,2010-06-25 12:29:00,2010-06-25 12:30:00,5,,201008,201011,201102,201105,201108,201111
2010-06-28,O,2010-06-28 04:45:00,2010-06-28 12:30:00,2010-06-28 12:29:00,2010-06-28 12:30:00,4,,201008,201011,201102,201105,201108,201111
2010-06-29,O,2010-06-29 04:45:00,2010-06-29 12:30:00,2010-06-29 12:29:00,2010-06-29 12:30:00,3,,201008,201011,201102,201105,201108,201111
2010-06-30,O,2010-06-30 04:45:00,2010-06-30 12:30:00,2010-06-30 12:29:00,2010-06-30 12:30:00,2,,201008,201011,201102,201105,201108,201111
2010-07-01,O,2010-07-01 04:45:00,2010-07-01 12:30:00,2010-07-01 12:29:00,2010-07-01 12:30:00,1,,201008,201011,201102,201105,201108,201111
2010-07-02,O,2010-07-02 04:45:00,2010-07-02 12:30:00,2010-07-02 12:29:00,2010-07-02 12:30:00,0,,201008,201011,201102,201105,201108,201111
2010-07-05,O,2010-07-05 04:45:00,2010-07-05 12:30:00,2010-07-05 12:29:00,2010-07-05 12:30:00,64,201008,201011,201102,201105,201108,201111,201202
2010-07-06,O,2010-07-06 04:45:00,2010-07-06 12:30:00,2010-07-06 12:29:00,2010-07-06 12:30:00,63,201008,201011,201102,201105,201108,201111,201202
2010-07-07,O,2010-07-07 04:45:00,2010-07-07 12:30:00,2010-07-07 12:29:00,2010-07-07 12:30:00,62,201008,201011,201102,201105,201108,201111,201202
2010-07-08,O,2010-07-08 04:45:00,2010-07-08 12:30:00,2010-07-08 12:29:00,2010-07-08 12:30:00,61,201008,201011,201102,201105,201108,201111,201202
2010-07-09,O,2010-07-09 04:45:00,2010-07-09 12:30:00,2010-07-09 12:29:00,2010-07-09 12:30:00,60,201008,201011,201102,201105,201108,201111,201202
2010-07-12,O,2010-07-12 04:45:00,2010-07-12 12:30:00,2010-07-12 12:29:00,2010-07-12 12:30:00,59,201008,201011,201102,201105,201108,201111,201202
2010-07-13,O,2010-07-13 04:45:00,2010-07-13 12:30:00,2010-07-13 12:29:00,2010-07-13 12:30:00,58,201008,201011,201102,201105,201108,201111,201202
2010-07-14,O,2010-07-14 04:45:00,2010-07-14 12:30:00,2010-07-14 12:29:00,2010-07-14 12:30:00,57,201008,201011,201102,201105,201108,201111,201202
2010-07-15,O,2010-07-15 04:45:00,2010-07-15 12:30:00,2010-07-15 12:29:00,2010-07-15 12:30:00,56,201008,201011,201102,201105,201108,201111,201202
2010-07-16,O,2010-07-16 04:45:00,2010-07-16 12:30:00,2010-07-16 12:29:00,2010-07-16 12:30:00,55,201008,201011,201102,201105,201108,201111,201202
2010-07-19,O,2010-07-19 04:45:00,2010-07-19 12:30:00,2010-07-19 12:29:00,2010-07-19 12:30:00,54,201008,201011,201102,201105,201108,201111,201202
2010-07-20,O,2010-07-20 04:45:00,2010-07-20 12:30:00,2010-07-20 12:29:00,2010-07-20 12:30:00,53,201008,201011,201102,201105,201108,201111,201202
2010-07-21,O,2010-07-21 04:45:00,2010-07-21 12:30:00,2010-07-21 12:29:00,2010-07-21 12:30:00,52,201008,201011,201102,201105,201108,201111,201202
2010-07-22,O,2010-07-22 04:45:00,2010-07-22 12:30:00,2010-07-22 12:29:00,2010-07-22 12:30:00,51,201008,201011,201102,201105,201108,201111,201202
2010-07-23,O,2010-07-23 04:45:00,2010-07-23 12:30:00,2010-07-23 12:29:00,2010-07-23 12:30:00,50,201008,201011,201102,201105,201108,201111,201202
2010-07-26,O,2010-07-26 04:45:00,2010-07-26 12:30:00,2010-07-26 12:29:00,2010-07-26 12:30:00,49,201008,201011,201102,201105,201108,201111,201202
2010-07-27,O,2010-07-27 04:45:00,2010-07-27 12:30:00,2010-07-27 12:29:00,2010-07-27 12:30:00,48,201008,201011,201102,201105,201108,201111,201202
2010-07-28,O,2010-07-28 04:45:00,2010-07-28 12:30:00,2010-07-28 12:29:00,2010-07-28 12:30:00,47,201008,201011,201102,201105,201108,201111,201202
2010-07-29,O,2010-07-29 04:45:00,2010-07-29 12:30:00,2010-07-29 12:29:00,2010-07-29 12:30:00,46,201008,201011,201102,201105,201108,201111,201202
2010-07-30,O,2010-07-30 04:45:00,2010-07-30 12:30:00,2010-07-30 12:29:00,2010-07-30 12:30:00,45,201008,201011,201102,201105,201108,201111,201202
2010-08-02,O,2010-08-02 04:45:00,2010-08-02 12:30:00,2010-08-02 12:29:00,2010-08-02 12:30:00,44,,201011,201102,201105,201108,201111,201202
2010-08-03,O,2010-08-03 04:45:00,2010-08-03 12:30:00,2010-08-03 12:29:00,2010-08-03 12:30:00,43,,201011,201102,201105,201108,201111,201202
2010-08-04,O,2010-08-04 04:45:00,2010-08-04 12:30:00,2010-08-04 12:29:00,2010-08-04 12:30:00,42,,201011,201102,201105,201108,201111,201202
2010-08-05,O,2010-08-05 04:45:00,2010-08-05 12:30:00,2010-08-05 12:29:00,2010-08-05 12:30:00,41,,201011,201102,201105,201108,201111,201202
2010-08-06,O,2010-08-06 04:45:00,2010-08-06 12:30:00,2010-08-06 12:29:00,2010-08-06 12:30:00,40,,201011,201102,201105,201108,201111,201202
2010-08-09,O,2010-08-09 04:45:00,2010-08-09 12:30:00,2010-08-09 12:29:00,2010-08-09 12:30:00,39,,201011,201102,201105,201108,201111,201202
2010-08-10,O,2010-08-10 04:45:00,2010-08-10 12:30:00,2010-08-10 12:29:00,2010-08-10 12:30:00,38,,201011,201102,201105,201108,201111,201202
2010-08-11,O,2010-08-11 04:45:00,2010-08-11 12:30:00,2010-08-11 12:29:00,2010-08-11 12:30:00,37,,201011,201102,201105,201108,201111,201202
2010-08-12,O,2010-08-12 04:45:00,2010-08-12 12:30:00,2010-08-12 12:29:00,2010-08-12 12:30:00,36,,201011,201102,201105,201108,201111,201202
2010-08-13,O,2010-08-13 04:45:00,2010-08-13 12:30:00,2010-08-13 12:29:00,2010-08-13 12:30:00,35,,201011,201102,201105,201108,201111,201202
2010-08-16,O,2010-08-16 04:45:00,2010-08-16 12:30:00,2010-08-16 12:29:00,2010-08-16 12:30:00,34,,201011,201102,201105,201108,201111,201202
2010-08-17,O,2010-08-17 04:45:00,2010-08-17 12:30:00,2010-08-17 12:29:00,2010-08-17 12:30:00,33,,201011,201102,201105,201108,201111,201202
2010-08-18,O,2010-08-18 04:45:00,2010-08-18 12:30:00,2010-08-18 12:29:00,2010-08-18 12:30:00,32,,201011,201102,201105,201108,201111,201202
2010-08-19,O,2010-08-19 04:45:00,2010-08-19 12:30:00,2010-08-19 12:29:00,2010-08-19 12:30:00,31,,201011,201102,201105,201108,201111,201202
2010-08-20,O,2010-08-20 04:45:00,2010-08-20 12:30:00,2010-08-20 12:29:00,2010-08-20 12:30:00,30,,201011,201102,201105,201108,201111,201202
2010-08-23,O,2010-08-23 04:45:00,2010-08-23 12:30:00,2010-08-23 12:29:00,2010-08-23 12:30:00,29,,201011,201102,201105,201108,201111,201202
2010-08-24,O,2010-08-24 04:45:00,2010-08-24 12:30:00,2010-08-24 12:29:00,2010-08-24 12:30:00,28,,201011,201102,201105,201108,201111,201202
2010-08-25,O,2010-08-25 04:45:00,2010-08-25 12:30:00,2010-08-25 12:29:00,2010-08-25 12:30:00,27,,201011,201102,201105,201108,201111,201202
2010-08-26,O,2010-08-26 04:45:00,2010-08-26 12:30:00,2010-08-26 12:29:00,2010-08-26 12:30:00,26,,201011,201102,201105,201108,201111,201202
2010-08-27,O,2010-08-27 04:45:00,2010-08-27 12:30:00,2010-08-27 12:29:00,2010-08-27 12:30:00,25,,201011,201102,201105,201108,201111,201202
2010-08-30,O,2010-08-30 04:45:00,2010-08-30 12:30:00,2010-08-30 12:29:00,2010-08-30 12:30:00,24,,201011,201102,201105,201108,201111,201202
2010-08-31,O,2010-08-31 04:45:00,2010-08-31 12:30:00,2010-08-31 12:29:00,2010-08-31 12:30:00,23,,201011,201102,201105,201108,201111,201202
2010-09-01,O,2010-09-01 04:45:00,2010-09-01 12:30:00,2010-09-01 12:29:00,2010-09-01 12:30:00,22,,201011,201102,201105,201108,201111,201202
2010-09-02,O,2010-09-02 04:45:00,2010-09-02 12:30:00,2010-09-02 12:29:00,2010-09-02 12:30:00,21,,201011,201102,201105,201108,201111,201202
2010-09-03,O,2010-09-03 04:45:00,2010-09-03 12:30:00,2010-09-03 12:29:00,2010-09-03 12:30:00,20,,201011,201102,201105,201108,201111,201202
2010-09-06,O,2010-09-06 04:45:00,2010-09-06 12:30:00,2010-09-06 12:29:00,2010-09-06 12:30:00,19,,201011,201102,201105,201108,201111,201202
2010-09-07,O,2010-09-07 04:45:00,2010-09-07 12:30:00,2010-09-07 12:29:00,2010-09-07 12:30:00,18,,201011,201102,201105,201108,201111,201202
2010-09-08,O,2010-09-08 04:45:00,2010-09-08 12:30:00,2010-09-08 12:29:00,2010-09-08 12:30:00,17,,201011,201102,201105,201108,201111,201202
2010-09-09,O,2010-09-09 04:45:00,2010-09-09 12:30:00,2010-09-09 12:29:00,2010-09-09 12:30:00,16,,201011,201102,201105,201108,201111,201202
2010-09-10,O,2010-09-10 04:45:00,2010-09-10 12:30:00,2010-09-10 12:29:00,2010-09-10 12:30:00,15,,201011,201102,201105,201108,201111,201202
2010-09-13,O,2010-09-13 04:45:00,2010-09-13 12:30:00,2010-09-13 12:29:00,2010-09-13 12:30:00,14,,201011,201102,201105,201108,201111,201202
2010-09-14,O,2010-09-14 04:45:00,2010-09-14 12:30:00,2010-09-14 12:29:00,2010-09-14 12:30:00,13,,201011,201102,201105,201108,201111,201202
2010-09-15,O,2010-09-15 04:45:00,2010-09-15 12:30:00,2010-09-15 12:29:00,2010-09-15 12:30:00,12,,201011,201102,201105,201108,201111,201202
2010-09-16,O,2010-09-16 04:45:00,2010-09-16 12:30:00,2010-09-16 12:29:00,2010-09-16 12:30:00,11,,201011,201102,201105,201108,201111,201202
2010-09-17,O,2010-09-17 04:45:00,2010-09-17 12:30:00,2010-09-17 12:29:00,2010-09-17 12:30:00,10,,201011,201102,201105,201108,201111,201202
2010-09-20,O,2010-09-20 04:45:00,2010-09-20 12:30:00,2010-09-20 12:29:00,2010-09-20 12:30:00,9,,201011,201102,201105,201108,201111,201202
2010-09-21,O,2010-09-21 04:45:00,2010-09-21 12:30:00,2010-09-21 12:29:00,2010-09-21 12:30:00,8,,201011,201102,201105,201108,201111,201202
2010-09-22,O,2010-09-22 04:45:00,2010-09-22 12:30:00,2010-09-22 12:29:00,2010-09-22 12:30:00,7,,201011,201102,201105,201108,201111,201202
2010-09-23,O,2010-09-23 04:45:00,2010-09-23 12:30:00,2010-09-23 12:29:00,2010-09-23 12:30:00,6,,201011,201102,201105,201108,201111,201202
2010-09-24,O,2010-09-24 04:45:00,2010-09-24 12:30:00,2010-09-24 12:29:00,2010-09-24 12:30:00,5,,201011,201102,201105,201108,201111,201202
2010-09-27,O,2010-09-27 04:45:00,2010-09-27 12:30:00,2010-09-27 12:29:00,2010-09-27 12:30:00,4,,201011,201102,201105,201108,201111,201202
2010-09-28,O,2010-09-28 04:45:00,2010-09-28 12:30:00,2010-09-28 12:29:00,2010-09-28 12:30:00,3,,201011,201102,201105,201108,201111,201202
2010-09-29,O,2010-09-29 04:45:00,2010-09-29 12:30:00,2010-09-29 12:29:00,2010-09-29 12:30:00,2,,201011,201102,201105,201108,201111,201202
2010-09-30,O,2010-09-30 04:45:00,2010-09-30 12:30:00,2010-09-30 12:29:00,2010-09-30 12:30:00,1,,201011,201102,201105,201108,201111,201202
2010-10-01,O,2010-10-01 04:45:00,2010-10-01 12:30:00,2010-10-01 12:29:00,2010-10-01 12:30:00,0,,201011,201102,201105,201108,201111,201202
2010-10-04,O,2010-10-04 04:45:00,2010-10-04 12:30:00,2010-10-04 12:29:00,2010-10-04 12:30:00,65,201011,201102,201105,201108,201111,201202,201205
2010-10-05,O,2010-10-05 04:45:00,2010-10-05 12:30:00,2010-10-05 12:29:00,2010-10-05 12:30:00,64,201011,201102,201105,201108,201111,201202,201205
2010-10-06,O,2010-10-06 04:45:00,2010-10-06 12:30:00,2010-10-06 12:29:00,2010-10-06 12:30:00,63,201011,201102,201105,201108,201111,201202,201205
2010-10-07,O,2010-10-07 04:45:00,2010-10-07 12:30:00,2010-10-07 12:29:00,2010-10-07 12:30:00,62,201011,201102,201105,201108,201111,201202,201205
2010-10-08,O,2010-10-08 04:45:00,2010-10-08 12:30:00,2010-10-08 12:29:00,2010-10-08 12:30:00,61,201011,201102,201105,201108,201111,201202,201205
2010-10-11,O,2010-10-11 04:45:00,2010-10-11 12:30:00,2010-10-11 12:29:00,2010-10-11 12:30:00,60,201011,201102,201105,201108,201111,201202,201205
2010-10-12,O,2010-10-12 04:45:00,2010-10-12 12:30:00,2010-10-12 12:29:00,2010-10-12 12:30:00,59,201011,201102,201105,201108,201111,201202,201205
2010-10-13,O,2010-10-13 04:45:00,2010-10-13 12:30:00,2010-10-13 12:29:00,2010-10-13 12:30:00,58,201011,201102,201105,201108,201111,201202,201205
2010-10-14,O,2010-10-14 04:45:00,2010-10-14 12:30:00,2010-10-14 12:29:00,2010-10-14 12:30:00,57,201011,201102,201105,201108,201111,201202,201205
2010-10-15,O,2010-10-15 04:45:00,2010-10-15 12:30:00,2010-10-15 12:29:00,2010-10-15 12:30:00,56,201011,201102,201105,201108,201111,201202,201205
2010-10-18,O,2010-10-18 04:45:00,2010-10-18 12:30:00,2010-10-18 12:29:00,2010-10-18 12:30:00,55,201011,201102,201105,201108,201111,201202,201205
2010-10-19,O,2010-10-19 04:45:00,2010-10-19 12:30:00,2010-10-19 12:29:00,2010-10-19 12:30:00,54,201011,201102,201105,201108,201111,201202,201205
2010-10-20,O,2010-10-20 04:45:00,2010-10-20 12:30:00,2010-10-20 12:29:00,2010-10-20 12:30:00,53,201011,201102,201105,201108,201111,201202,201205
2010-10-21,O,2010-10-21 04:45:00,2010-10-21 12:30:00,2010-10-21 12:29:00,2010-10-21 12:30:00,52,201011,201102,201105,201108,201111,201202,201205
2010-10-22,O,2010-10-22 04:45:00,2010-10-22 12:30:00,2010-10-22 12:29:00,2010-10-22 12:30:00,51,201011,201102,201105,201108,201111,201202,201205
2010-10-25,O,2010-10-25 04:45:00,2010-10-25 12:30:00,2010-10-25 12:29:00,2010-10-25 12:30:00,50,201011,201102,201105,201108,201111,201202,201205
2010-10-26,O,2010-10-26 04:45:00,2010-10-26 12:30:00,2010-10-26 12:29:00,2010-10-26 12:30:00,49,201011,201102,201105,201108,201111,201202,201205
2010-10-27,O,2010-10-27 04:45:00,2010-10-27 12:30:00,2010-10-27 12:29:00,2010-10-27 12:30:00,48,201011,201102,201105,201108,201111,201202,201205
2010-10-28,O,2010-10-28 04:45:00,2010-10-28 12:30:00,2010-10-28 12:29:00,2010-10-28 12:30:00,47,201011,201102,201105,201108,201111,201202,201205
2010-10-29,O,2010-10-29 04:45:00,2010-10-29 12:30:00,2010-10-29 12:29:00,2010-10-29 12:30:00,46,201011,201102,201105,201108,201111,201202,201205
2010-11-01,O,2010-11-01 05:45:00,2010-11-01 13:30:00,2010-11-01 13:29:00,2010-11-01 13:30:00,45,,201102,201105,201108,201111,201202,201205
2010-11-02,O,2010-11-02 05:45:00,2010-11-02 13:30:00,2010-11-02 13:29:00,2010-11-02 13:30:00,44,,201102,201105,201108,201111,201202,201205
2010-11-03,O,2010-11-03 05:45:00,2010-11-03 13:30:00,2010-11-03 13:29:00,2010-11-03 13:30:00,43,,201102,201105,201108,201111,201202,201205
2010-11-04,O,2010-11-04 05:45:00,2010-11-04 13:30:00,2010-11-04 13:29:00,2010-11-04 13:30:00,42,,201102,201105,201108,201111,201202,201205
2010-11-05,O,2010-11-05 05:45:00,2010-11-05 13:30:00,2010-11-05 13:29:00,2010-11-05 13:30:00,41,,201102,201105,201108,201111,201202,201205
2010-11-08,O,2010-11-08 04:45:00,2010-11-08 12:30:00,2010-11-08 12:29:00,2010-11-08 12:30:00,40,,201102,201105,201108,201111,201202,201205
2010-11-09,O,2010-11-09 04:45:00,2010-11-09 12:30:00,2010-11-09 12:29:00,2010-11-09 12:30:00,39,,201102,201105,201108,201111,201202,201205
2010-11-10,O,2010-11-10 04:45:00,2010-11-10 12:30:00,2010-11-10 12:29:00,2010-11-10 12:30:00,38,,201102,201105,201108,201111,201202,201205
2010-11-11,O,2010-11-11 04:45:00,2010-11-11 12:30:00,2010-11-11 12:29:00,2010-11-11 12:30:00,37,,201102,201105,201108,201111,201202,201205
2010-11-12,O,2010-11-12 04:45:00,2010-11-12 12:30:00,2010-11-12 12:29:00,2010-11-12 12:30:00,36,,201102,201105,201108,201111,201202,201205
2010-11-15,O,2010-11-15 04:45:00,2010-11-15 12:30:00,2010-11-15 12:29:00,2010-11-15 12:30:00,35,,201102,201105,201108,201111,201202,201205
2010-11-16,O,2010-11-16 04:45:00,2010-11-16 12:30:00,2010-11-16 12:29:00,2010-11-16 12:30:00,34,,201102,201105,201108,201111,201202,201205
2010-11-17,O,2010-11-17 04:45:00,2010-11-17 12:30:00,2010-11-17 12:29:00,2010-11-17 12:30:00,33,,201102,201105,201108,201111,201202,201205
2010-11-18,O,2010-11-18 04:45:00,2010-11-18 12:30:00,2010-11-18 12:29:00,2010-11-18 12:30:00,32,,201102,201105,201108,201111,201202,201205
2010-11-19,O,2010-11-19 04:45:00,2010-11-19 12:30:00,2010-11-19 12:29:00,2010-11-19 12:30:00,31,,201102,201105,201108,201111,201202,201205
2010-11-22,O,2010-11-22 04:45:00,2010-11-22 12:30:00,2010-11-22 12:29:00,2010-11-22 12:30:00,30,,201102,201105,201108,201111,201202,201205
2010-11-23,O,2010-11-23 04:45:00,2010-11-23 12:30:00,2010-11-23 12:29:00,2010-11-23 12:30:00,29,,201102,201105,201108,201111,201202,201205
2010-11-24,O,2010-11-24 04:45:00,2010-11-24 12:30:00,2010-11-24 12:29:00,2010-11-24 12:30:00,28,,201102,201105,201108,201111,201202,201205
2010-11-25,O,2010-11-25 04:45:00,2010-11-25 12:30:00,2010-11-25 12:29:00,2010-11-25 12:30:00,27,,201102,201105,201108,201111,201202,201205
2010-11-26,O,2010-11-26 04:45:00,2010-11-26 12:30:00,2010-11-26 12:29:00,2010-11-26 12:30:00,26,,201102,201105,201108,201111,201202,201205
2010-11-29,O,2010-11-29 04:45:00,2010-11-29 12:30:00,2010-11-29 12:29:00,2010-11-29 12:30:00,25,,201102,201105,201108,201111,201202,201205
2010-11-30,O,2010-11-30 04:45:00,2010-11-30 12:30:00,2010-11-30 12:29:00,2010-11-30 12:30:00,24,,201102,201105,201108,201111,201202,201205
2010-12-01,O,2010-12-01 04:45:00,2010-12-01 12:30:00,2010-12-01 12:29:00,2010-12-01 12:30:00,23,,201102,201105,201108,201111,201202,201205
2010-12-02,O,2010-12-02 04:45:00,2010-12-02 12:30:00,2010-12-02 12:29:00,2010-12-02 12:30:00,22,,201102,201105,201108,201111,201202,201205
2010-12-03,O,2010-12-03 04:45:00,2010-12-03 12:30:00,2010-12-03 12:29:00,2010-12-03 12:30:00,21,,201102,201105,201108,201111,201202,201205
2010-12-06,O,2010-12-06 04:45:00,2010-12-06 12:30:00,2010-12-06 12:29:00,2010-12-06 12:30:00,20,,201102,201105,201108,201111,201202,201205
2010-12-07,O,2010-12-07 04:45:00,2010-12-07 12:30:00,2010-12-07 12:29:00,2010-12-07 12:30:00,19,,201102,201105,201108,201111,201202,201205
2010-12-08,O,2010-12-08 04:45:00,2010-12-08 12:30:00,2010-12-08 12:29:00,2010-12-08 12:30:00,18,,201102,201105,201108,201111,201202,201205
2010-12-09,O,2010-12-09 04:45:00,2010-12-09 12:30:00,2010-12-09 12:29:00,2010-12-09 12:30:00,17,,201102,201105,201108,201111,201202,201205
2010-12-10,O,2010-12-10 04:45:00,2010-12-10 12:30:00,2010-12-10 12:29:00,2010-12-10 12:30:00,16,,201102,201105,201108,201111,201202,201205
2010-12-13,O,2010-12-13 04:45:00,2010-12-13 12:30:00,2010-12-13 12:29:00,2010-12-13 12:30:00,15,,201102,201105,201108,201111,201202,201205
2010-12-14,O,2010-12-14 04:45:00,2010-12-14 12:30:00,2010-12-14 12:29:00,2010-12-14 12:30:00,14,,201102,201105,201108,201111,201202,201205
2010-12-15,O,2010-12-15 04:45:00,2010-12-15 12:30:00,2010-12-15 12:29:00,2010-12-15 12:30:00,13,,201102,201105,201108,201111,201202,201205
2010-12-16,O,2010-12-16 04:45:00,2010-12-16 12:30:00,2010-12-16 12:29:00,2010-12-16 12:30:00,12,,201102,201105,201108,201111,201202,201205
2010-12-17,O,2010-12-17 04:45:00,2010-12-17 12:30:00,2010-12-17 12:29:00,2010-12-17 12:30:00,11,,201102,201105,201108,201111,201202,201205
2010-12-20,O,2010-12-20 04:45:00,2010-12-20 12:30:00,2010-12-20 12:29:00,2010-12-20 12:30:00,10,,201102,201105,201108,201111,201202,201205
2010-12-21,O,2010-12-21 04:45:00,2010-12-21 12:30:00,2010-12-21 12:29:00,2010-12-21 12:30:00,9,,201102,201105,201108,201111,201202,201205
2010-12-22,O,2010-12-22 04:45:00,2010-12-22 12:30:00,2010-12-22 12:29:00,2010-12-22 12:30:00,8,,201102,201105,201108,201111,201202,201205
2010-12-23,O,2010-12-23 04:45:00,2010-12-23 12:30:00,2010-12-23 12:29:00,2010-12-23 12:30:00,7,,201102,201105,201108,201111,201202,201205
