date,date_type,trading_hours_start,trading_hours_end,settlement_start,settlement_end,roll_countdown,EuroStoxx600_N0,EuroStoxx600_N1,EuroStoxx600_N2,EuroStoxx600_N3,EuroStoxx600_N4,EuroStoxx600_N5,EuroStoxx600_N6
2022-06-01,O,2022-06-01 01:50:00,2022-06-01 16:00:00,2022-06-01 11:29:00,2022-06-01 11:30:00,7,,202206,202209,202212,202303,202306,202309
2022-06-02,O,2022-06-02 01:50:00,2022-06-02 16:00:00,2022-06-02 11:29:00,2022-06-02 11:30:00,6,,202206,202209,202212,202303,202306,202309
2022-06-03,O,2022-06-03 01:50:00,2022-06-03 16:00:00,2022-06-03 11:29:00,2022-06-03 11:30:00,5,,202206,202209,202212,202303,202306,202309
2022-06-06,O,2022-06-06 01:50:00,2022-06-06 16:00:00,2022-06-06 11:29:00,2022-06-06 11:30:00,4,,202206,202209,202212,202303,202306,202309
2022-06-07,O,2022-06-07 01:50:00,2022-06-07 16:00:00,2022-06-07 11:29:00,2022-06-07 11:30:00,3,,202206,202209,202212,202303,202306,202309
2022-06-08,O,2022-06-08 01:50:00,2022-06-08 16:00:00,2022-06-08 11:29:00,2022-06-08 11:30:00,2,,202206,202209,202212,202303,202306,202309
2022-06-09,O,2022-06-09 01:50:00,2022-06-09 16:00:00,2022-06-09 11:29:00,2022-06-09 11:30:00,1,,202206,202209,202212,202303,202306,202309
2022-06-10,O,2022-06-10 01:50:00,2022-06-10 16:00:00,2022-06-10 11:29:00,2022-06-10 11:30:00,0,,202206,202209,202212,202303,202306,202309
2022-06-13,O,2022-06-13 01:50:00,2022-06-13 16:00:00,2022-06-13 11:29:00,2022-06-13 11:30:00,64,202206,202209,202212,202303,202306,202309,202312
2022-06-14,O,2022-06-14 01:50:00,2022-06-14 16:00:00,2022-06-14 11:29:00,2022-06-14 11:30:00,63,202206,202209,202212,202303,202306,202309,202312
2022-06-15,O,2022-06-15 01:50:00,2022-06-15 16:00:00,2022-06-15 11:29:00,2022-06-15 11:30:00,62,202206,202209,202212,202303,202306,202309,202312
2022-06-16,O,2022-06-16 01:50:00,2022-06-16 16:00:00,2022-06-16 11:29:00,2022-06-16 11:30:00,61,202206,202209,202212,202303,202306,202309,202312
2022-06-17,O,2022-06-17 01:50:00,2022-06-17 16:00:00,2022-06-17 11:29:00,2022-06-17 11:30:00,60,202206,202209,202212,202303,202306,202309,202312
2022-06-20,O,2022-06-20 01:50:00,2022-06-20 16:00:00,2022-06-20 11:29:00,2022-06-20 11:30:00,59,,202209,202212,202303,202306,202309,202312
2022-06-21,O,2022-06-21 01:50:00,2022-06-21 16:00:00,2022-06-21 11:29:00,2022-06-21 11:30:00,58,,202209,202212,202303,202306,202309,202312
2022-06-22,O,2022-06-22 01:50:00,2022-06-22 16:00:00,2022-06-22 11:29:00,2022-06-22 11:30:00,57,,202209,202212,202303,202306,202309,202312
2022-06-23,O,2022-06-23 01:50:00,2022-06-23 16:00:00,2022-06-23 11:29:00,2022-06-23 11:30:00,56,,202209,202212,202303,202306,202309,202312
2022-06-24,O,2022-06-24 01:50:00,2022-06-24 16:00:00,2022-06-24 11:29:00,2022-06-24 11:30:00,55,,202209,202212,202303,202306,202309,202312
2022-06-27,O,2022-06-27 01:50:00,2022-06-27 16:00:00,2022-06-27 11:29:00,2022-06-27 11:30:00,54,,202209,202212,202303,202306,202309,202312
2022-06-28,O,2022-06-28 01:50:00,2022-06-28 16:00:00,2022-06-28 11:29:00,2022-06-28 11:30:00,53,,202209,202212,202303,202306,202309,202312
2022-06-29,O,2022-06-29 01:50:00,2022-06-29 16:00:00,2022-06-29 11:29:00,2022-06-29 11:30:00,52,,202209,202212,202303,202306,202309,202312
2022-06-30,O,2022-06-30 01:50:00,2022-06-30 16:00:00,2022-06-30 11:29:00,2022-06-30 11:30:00,51,,202209,202212,202303,202306,202309,202312
2022-07-01,O,2022-07-01 01:50:00,2022-07-01 16:00:00,2022-07-01 11:29:00,2022-07-01 11:30:00,50,,202209,202212,202303,202306,202309,202312
2022-07-04,O,2022-07-04 01:50:00,2022-07-04 16:00:00,2022-07-04 11:29:00,2022-07-04 11:30:00,49,,202209,202212,202303,202306,202309,202312
2022-07-05,O,2022-07-05 01:50:00,2022-07-05 16:00:00,2022-07-05 11:29:00,2022-07-05 11:30:00,48,,202209,202212,202303,202306,202309,202312
2022-07-06,O,2022-07-06 01:50:00,2022-07-06 16:00:00,2022-07-06 11:29:00,2022-07-06 11:30:00,47,,202209,202212,202303,202306,202309,202312
2022-07-07,O,2022-07-07 01:50:00,2022-07-07 16:00:00,2022-07-07 11:29:00,2022-07-07 11:30:00,46,,202209,202212,202303,202306,202309,202312
2022-07-08,O,2022-07-08 01:50:00,2022-07-08 16:00:00,2022-07-08 11:29:00,2022-07-08 11:30:00,45,,202209,202212,202303,202306,202309,202312
2022-07-11,O,2022-07-11 01:50:00,2022-07-11 16:00:00,2022-07-11 11:29:00,2022-07-11 11:30:00,44,,202209,202212,202303,202306,202309,202312
2022-07-12,O,2022-07-12 01:50:00,2022-07-12 16:00:00,2022-07-12 11:29:00,2022-07-12 11:30:00,43,,202209,202212,202303,202306,202309,202312
2022-07-13,O,2022-07-13 01:50:00,2022-07-13 16:00:00,2022-07-13 11:29:00,2022-07-13 11:30:00,42,,202209,202212,202303,202306,202309,202312
2022-07-14,O,2022-07-14 01:50:00,2022-07-14 16:00:00,2022-07-14 11:29:00,2022-07-14 11:30:00,41,,202209,202212,202303,202306,202309,202312
2022-07-15,O,2022-07-15 01:50:00,2022-07-15 16:00:00,2022-07-15 11:29:00,2022-07-15 11:30:00,40,,202209,202212,202303,202306,202309,202312
2022-07-18,O,2022-07-18 01:50:00,2022-07-18 16:00:00,2022-07-18 11:29:00,2022-07-18 11:30:00,39,,202209,202212,202303,202306,202309,202312
2022-07-19,O,2022-07-19 01:50:00,2022-07-19 16:00:00,2022-07-19 11:29:00,2022-07-19 11:30:00,38,,202209,202212,202303,202306,202309,202312
2022-07-20,O,2022-07-20 01:50:00,2022-07-20 16:00:00,2022-07-20 11:29:00,2022-07-20 11:30:00,37,,202209,202212,202303,202306,202309,202312
2022-07-21,O,2022-07-21 01:50:00,2022-07-21 16:00:00,2022-07-21 11:29:00,2022-07-21 11:30:00,36,,202209,202212,202303,202306,202309,202312
2022-07-22,O,2022-07-22 01:50:00,2022-07-22 16:00:00,2022-07-22 11:29:00,2022-07-22 11:30:00,35,,202209,202212,202303,202306,202309,202312
2022-07-25,O,2022-07-25 01:50:00,2022-07-25 16:00:00,2022-07-25 11:29:00,2022-07-25 11:30:00,34,,202209,202212,202303,202306,202309,202312
2022-07-26,O,2022-07-26 01:50:00,2022-07-26 16:00:00,2022-07-26 11:29:00,2022-07-26 11:30:00,33,,202209,202212,202303,202306,202309,202312
2022-07-27,O,2022-07-27 01:50:00,2022-07-27 16:00:00,2022-07-27 11:29:00,2022-07-27 11:30:00,32,,202209,202212,202303,202306,202309,202312
2022-07-28,O,2022-07-28 01:50:00,2022-07-28 16:00:00,2022-07-28 11:29:00,2022-07-28 11:30:00,31,,202209,202212,202303,202306,202309,202312
2022-07-29,O,2022-07-29 01:50:00,2022-07-29 16:00:00,2022-07-29 11:29:00,2022-07-29 11:30:00,30,,202209,202212,202303,202306,202309,202312
2022-08-01,O,2022-08-01 01:50:00,2022-08-01 16:00:00,2022-08-01 11:29:00,2022-08-01 11:30:00,29,,202209,202212,202303,202306,202309,202312
2022-08-02,O,2022-08-02 01:50:00,2022-08-02 16:00:00,2022-08-02 11:29:00,2022-08-02 11:30:00,28,,202209,202212,202303,202306,202309,202312
2022-08-03,O,2022-08-03 01:50:00,2022-08-03 16:00:00,2022-08-03 11:29:00,2022-08-03 11:30:00,27,,202209,202212,202303,202306,202309,202312
2022-08-04,O,2022-08-04 01:50:00,2022-08-04 16:00:00,2022-08-04 11:29:00,2022-08-04 11:30:00,26,,202209,202212,202303,202306,202309,202312
2022-08-05,O,2022-08-05 01:50:00,2022-08-05 16:00:00,2022-08-05 11:29:00,2022-08-05 11:30:00,25,,202209,202212,202303,202306,202309,202312
2022-08-08,O,2022-08-08 01:50:00,2022-08-08 16:00:00,2022-08-08 11:29:00,2022-08-08 11:30:00,24,,202209,202212,202303,202306,202309,202312
2022-08-09,O,2022-08-09 01:50:00,2022-08-09 16:00:00,2022-08-09 11:29:00,2022-08-09 11:30:00,23,,202209,202212,202303,202306,202309,202312
2022-08-10,O,2022-08-10 01:50:00,2022-08-10 16:00:00,2022-08-10 11:29:00,2022-08-10 11:30:00,22,,202209,202212,202303,202306,202309,202312
2022-08-11,O,2022-08-11 01:50:00,2022-08-11 16:00:00,2022-08-11 11:29:00,2022-08-11 11:30:00,21,,202209,202212,202303,202306,202309,202312
2022-08-12,O,2022-08-12 01:50:00,2022-08-12 16:00:00,2022-08-12 11:29:00,2022-08-12 11:30:00,20,,202209,202212,202303,202306,202309,202312
2022-08-15,O,2022-08-15 01:50:00,2022-08-15 16:00:00,2022-08-15 11:29:00,2022-08-15 11:30:00,19,,202209,202212,202303,202306,202309,202312
2022-08-16,O,2022-08-16 01:50:00,2022-08-16 16:00:00,2022-08-16 11:29:00,2022-08-16 11:30:00,18,,202209,202212,202303,202306,202309,202312
2022-08-17,O,2022-08-17 01:50:00,2022-08-17 16:00:00,2022-08-17 11:29:00,2022-08-17 11:30:00,17,,202209,202212,202303,202306,202309,202312
2022-08-18,O,2022-08-18 01:50:00,2022-08-18 16:00:00,2022-08-18 11:29:00,2022-08-18 11:30:00,16,,202209,202212,202303,202306,202309,202312
2022-08-19,O,2022-08-19 01:50:00,2022-08-19 16:00:00,2022-08-19 11:29:00,2022-08-19 11:30:00,15,,202209,202212,202303,202306,202309,202312
2022-08-22,O,2022-08-22 01:50:00,2022-08-22 16:00:00,2022-08-22 11:29:00,2022-08-22 11:30:00,14,,202209,202212,202303,202306,202309,202312
2022-08-23,O,2022-08-23 01:50:00,2022-08-23 16:00:00,2022-08-23 11:29:00,2022-08-23 11:30:00,13,,202209,202212,202303,202306,202309,202312
2022-08-24,O,2022-08-24 01:50:00,2022-08-24 16:00:00,2022-08-24 11:29:00,2022-08-24 11:30:00,12,,202209,202212,202303,202306,202309,202312
2022-08-25,O,2022-08-25 01:50:00,2022-08-25 16:00:00,2022-08-25 11:29:00,2022-08-25 11:30:00,11,,202209,202212,202303,202306,202309,202312
2022-08-26,O,2022-08-26 01:50:00,2022-08-26 16:00:00,2022-08-26 11:29:00,2022-08-26 11:30:00,10,,202209,202212,202303,202306,202309,202312
2022-08-29,O,2022-08-29 01:50:00,2022-08-29 16:00:00,2022-08-29 11:29:00,2022-08-29 11:30:00,9,,202209,202212,202303,202306,202309,202312
2022-08-30,O,2022-08-30 01:50:00,2022-08-30 16:00:00,2022-08-30 11:29:00,2022-08-30 11:30:00,8,,202209,202212,202303,202306,202309,202312
2022-08-31,O,2022-08-31 01:50:00,2022-08-31 16:00:00,2022-08-31 11:29:00,2022-08-31 11:30:00,7,,202209,202212,202303,202306,202309,202312
2022-09-01,O,2022-09-01 01:50:00,2022-09-01 16:00:00,2022-09-01 11:29:00,2022-09-01 11:30:00,6,,202209,202212,202303,202306,202309,202312
2022-09-02,O,2022-09-02 01:50:00,2022-09-02 16:00:00,2022-09-02 11:29:00,2022-09-02 11:30:00,5,,202209,202212,202303,202306,202309,202312
2022-09-05,O,2022-09-05 01:50:00,2022-09-05 16:00:00,2022-09-05 11:29:00,2022-09-05 11:30:00,4,,202209,202212,202303,202306,202309,202312
2022-09-06,O,2022-09-06 01:50:00,2022-09-06 16:00:00,2022-09-06 11:29:00,2022-09-06 11:30:00,3,,202209,202212,202303,202306,202309,202312
2022-09-07,O,2022-09-07 01:50:00,2022-09-07 16:00:00,2022-09-07 11:29:00,2022-09-07 11:30:00,2,,202209,202212,202303,202306,202309,202312
2022-09-08,O,2022-09-08 01:50:00,2022-09-08 16:00:00,2022-09-08 11:29:00,2022-09-08 11:30:00,1,,202209,202212,202303,202306,202309,202312
2022-09-09,O,2022-09-09 01:50:00,2022-09-09 16:00:00,2022-09-09 11:29:00,2022-09-09 11:30:00,0,,202209,202212,202303,202306,202309,202312
2022-09-12,O,2022-09-12 01:50:00,2022-09-12 16:00:00,2022-09-12 11:29:00,2022-09-12 11:30:00,64,202209,202212,202303,202306,202309,202312,202403
2022-09-13,O,2022-09-13 01:50:00,2022-09-13 16:00:00,2022-09-13 11:29:00,2022-09-13 11:30:00,63,202209,202212,202303,202306,202309,202312,202403
2022-09-14,O,2022-09-14 01:50:00,2022-09-14 16:00:00,2022-09-14 11:29:00,2022-09-14 11:30:00,62,202209,202212,202303,202306,202309,202312,202403
2022-09-15,O,2022-09-15 01:50:00,2022-09-15 16:00:00,2022-09-15 11:29:00,2022-09-15 11:30:00,61,202209,202212,202303,202306,202309,202312,202403
2022-09-16,O,2022-09-16 01:50:00,2022-09-16 16:00:00,2022-09-16 11:29:00,2022-09-16 11:30:00,60,202209,202212,202303,202306,202309,202312,202403
2022-09-19,O,2022-09-19 01:50:00,2022-09-19 16:00:00,2022-09-19 11:29:00,2022-09-19 11:30:00,59,,202212,202303,202306,202309,202312,202403
2022-09-20,O,2022-09-20 01:50:00,2022-09-20 16:00:00,2022-09-20 11:29:00,2022-09-20 11:30:00,58,,202212,202303,202306,202309,202312,202403
2022-09-21,O,2022-09-21 01:50:00,2022-09-21 16:00:00,2022-09-21 11:29:00,2022-09-21 11:30:00,57,,202212,202303,202306,202309,202312,202403
2022-09-22,O,2022-09-22 01:50:00,2022-09-22 16:00:00,2022-09-22 11:29:00,2022-09-22 11:30:00,56,,202212,202303,202306,202309,202312,202403
2022-09-23,O,2022-09-23 01:50:00,2022-09-23 16:00:00,2022-09-23 11:29:00,2022-09-23 11:30:00,55,,202212,202303,202306,202309,202312,202403
2022-09-26,O,2022-09-26 01:50:00,2022-09-26 16:00:00,2022-09-26 11:29:00,2022-09-26 11:30:00,54,,202212,202303,202306,202309,202312,202403
2022-09-27,O,2022-09-27 01:50:00,2022-09-27 16:00:00,2022-09-27 11:29:00,2022-09-27 11:30:00,53,,202212,202303,202306,202309,202312,202403
2022-09-28,O,2022-09-28 01:50:00,2022-09-28 16:00:00,2022-09-28 11:29:00,2022-09-28 11:30:00,52,,202212,202303,202306,202309,202312,202403
2022-09-29,O,2022-09-29 01:50:00,2022-09-29 16:00:00,2022-09-29 11:29:00,2022-09-29 11:30:00,51,,202212,202303,202306,202309,202312,202403
2022-09-30,O,2022-09-30 01:50:00,2022-09-30 16:00:00,2022-09-30 11:29:00,2022-09-30 11:30:00,50,,202212,202303,202306,202309,202312,202403
2022-10-03,O,2022-10-03 01:50:00,2022-10-03 16:00:00,2022-10-03 11:29:00,2022-10-03 11:30:00,49,,202212,202303,202306,202309,202312,202403
2022-10-04,O,2022-10-04 01:50:00,2022-10-04 16:00:00,2022-10-04 11:29:00,2022-10-04 11:30:00,48,,202212,202303,202306,202309,202312,202403
2022-10-05,O,2022-10-05 01:50:00,2022-10-05 16:00:00,2022-10-05 11:29:00,2022-10-05 11:30:00,47,,202212,202303,202306,202309,202312,202403
2022-10-06,O,2022-10-06 01:50:00,2022-10-06 16:00:00,2022-10-06 11:29:00,2022-10-06 11:30:00,46,,202212,202303,202306,202309,202312,202403
2022-10-07,O,2022-10-07 01:50:00,2022-10-07 16:00:00,2022-10-07 11:29:00,2022-10-07 11:30:00,45,,202212,202303,202306,202309,202312,202403
2022-10-10,O,2022-10-10 01:50:00,2022-10-10 16:00:00,2022-10-10 11:29:00,2022-10-10 11:30:00,44,,202212,202303,202306,202309,202312,202403
2022-10-11,O,2022-10-11 01:50:00,2022-10-11 16:00:00,2022-10-11 11:29:00,2022-10-11 11:30:00,43,,202212,202303,202306,202309,202312,202403
2022-10-12,O,2022-10-12 01:50:00,2022-10-12 16:00:00,2022-10-12 11:29:00,2022-10-12 11:30:00,42,,202212,202303,202306,202309,202312,202403
2022-10-13,O,2022-10-13 01:50:00,2022-10-13 16:00:00,2022-10-13 11:29:00,2022-10-13 11:30:00,41,,202212,202303,202306,202309,202312,202403
2022-10-14,O,2022-10-14 01:50:00,2022-10-14 16:00:00,2022-10-14 11:29:00,2022-10-14 11:30:00,40,,202212,202303,202306,202309,202312,202403
2022-10-17,O,2022-10-17 01:50:00,2022-10-17 16:00:00,2022-10-17 11:29:00,2022-10-17 11:30:00,39,,202212,202303,202306,202309,202312,202403
2022-10-18,O,2022-10-18 01:50:00,2022-10-18 16:00:00,2022-10-18 11:29:00,2022-10-18 11:30:00,38,,202212,202303,202306,202309,202312,202403
2022-10-19,O,2022-10-19 01:50:00,2022-10-19 16:00:00,2022-10-19 11:29:00,2022-10-19 11:30:00,37,,202212,202303,202306,202309,202312,202403
2022-10-20,O,2022-10-20 01:50:00,2022-10-20 16:00:00,2022-10-20 11:29:00,2022-10-20 11:30:00,36,,202212,202303,202306,202309,202312,202403
2022-10-21,O,2022-10-21 01:50:00,2022-10-21 16:00:00,2022-10-21 11:29:00,2022-10-21 11:30:00,35,,202212,202303,202306,202309,202312,202403
2022-10-24,O,2022-10-24 01:50:00,2022-10-24 16:00:00,2022-10-24 11:29:00,2022-10-24 11:30:00,34,,202212,202303,202306,202309,202312,202403
2022-10-25,O,2022-10-25 01:50:00,2022-10-25 16:00:00,2022-10-25 11:29:00,2022-10-25 11:30:00,33,,202212,202303,202306,202309,202312,202403
2022-10-26,O,2022-10-26 01:50:00,2022-10-26 16:00:00,2022-10-26 11:29:00,2022-10-26 11:30:00,32,,202212,202303,202306,202309,202312,202403
2022-10-27,O,2022-10-27 01:50:00,2022-10-27 16:00:00,2022-10-27 11:29:00,2022-10-27 11:30:00,31,,202212,202303,202306,202309,202312,202403
2022-10-28,O,2022-10-28 01:50:00,2022-10-28 16:00:00,2022-10-28 11:29:00,2022-10-28 11:30:00,30,,202212,202303,202306,202309,202312,202403
2022-10-31,O,2022-10-31 02:50:00,2022-10-31 17:00:00,2022-10-31 12:29:00,2022-10-31 12:30:00,29,,202212,202303,202306,202309,202312,202403
2022-11-01,O,2022-11-01 02:50:00,2022-11-01 17:00:00,2022-11-01 12:29:00,2022-11-01 12:30:00,28,,202212,202303,202306,202309,202312,202403
2022-11-02,O,2022-11-02 02:50:00,2022-11-02 17:00:00,2022-11-02 12:29:00,2022-11-02 12:30:00,27,,202212,202303,202306,202309,202312,202403
2022-11-03,O,2022-11-03 02:50:00,2022-11-03 17:00:00,2022-11-03 12:29:00,2022-11-03 12:30:00,26,,202212,202303,202306,202309,202312,202403
2022-11-04,O,2022-11-04 02:50:00,2022-11-04 17:00:00,2022-11-04 12:29:00,2022-11-04 12:30:00,25,,202212,202303,202306,202309,202312,202403
2022-11-07,O,2022-11-07 01:50:00,2022-11-07 16:00:00,2022-11-07 11:29:00,2022-11-07 11:30:00,24,,202212,202303,202306,202309,202312,202403
2022-11-08,O,2022-11-08 01:50:00,2022-11-08 16:00:00,2022-11-08 11:29:00,2022-11-08 11:30:00,23,,202212,202303,202306,202309,202312,202403
2022-11-09,O,2022-11-09 01:50:00,2022-11-09 16:00:00,2022-11-09 11:29:00,2022-11-09 11:30:00,22,,202212,202303,202306,202309,202312,202403
2022-11-10,O,2022-11-10 01:50:00,2022-11-10 16:00:00,2022-11-10 11:29:00,2022-11-10 11:30:00,21,,202212,202303,202306,202309,202312,202403
2022-11-11,O,2022-11-11 01:50:00,2022-11-11 16:00:00,2022-11-11 11:29:00,2022-11-11 11:30:00,20,,202212,202303,202306,202309,202312,202403
2022-11-14,O,2022-11-14 01:50:00,2022-11-14 16:00:00,2022-11-14 11:29:00,2022-11-14 11:30:00,19,,202212,202303,202306,202309,202312,202403
2022-11-15,O,2022-11-15 01:50:00,2022-11-15 16:00:00,2022-11-15 11:29:00,2022-11-15 11:30:00,18,,202212,202303,202306,202309,202312,202403
2022-11-16,O,2022-11-16 01:50:00,2022-11-16 16:00:00,2022-11-16 11:29:00,2022-11-16 11:30:00,17,,202212,202303,202306,202309,202312,202403
2022-11-17,O,2022-11-17 01:50:00,2022-11-17 16:00:00,2022-11-17 11:29:00,2022-11-17 11:30:00,16,,202212,202303,202306,202309,202312,202403
2022-11-18,O,2022-11-18 01:50:00,2022-11-18 16:00:00,2022-11-18 11:29:00,2022-11-18 11:30:00,15,,202212,202303,202306,202309,202312,202403
2022-11-21,O,2022-11-21 01:50:00,2022-11-21 16:00:00,2022-11-21 11:29:00,2022-11-21 11:30:00,14,,202212,202303,202306,202309,202312,202403
2022-11-22,O,2022-11-22 01:50:00,2022-11-22 16:00:00,2022-11-22 11:29:00,2022-11-22 11:30:00,13,,202212,202303,202306,202309,202312,202403
2022-11-23,O,2022-11-23 01:50:00,2022-11-23 16:00:00,2022-11-23 11:29:00,2022-11-23 11:30:00,12,,202212,202303,202306,202309,202312,202403
2022-11-24,O,2022-11-24 01:50:00,2022-11-24 16:00:00,2022-11-24 11:29:00,2022-11-24 11:30:00,11,,202212,202303,202306,202309,202312,202403
2022-11-25,O,2022-11-25 01:50:00,2022-11-25 16:00:00,2022-11-25 11:29:00,2022-11-25 11:30:00,10,,202212,202303,202306,202309,202312,202403
2022-11-28,O,2022-11-28 01:50:00,2022-11-28 16:00:00,2022-11-28 11:29:00,2022-11-28 11:30:00,9,,202212,202303,202306,202309,202312,202403
2022-11-29,O,2022-11-29 01:50:00,2022-11-29 16:00:00,2022-11-29 11:29:00,2022-11-29 11:30:00,8,,202212,202303,202306,202309,202312,202403
2022-11-30,O,2022-11-30 01:50:00,2022-11-30 16:00:00,2022-11-30 11:29:00,2022-11-30 11:30:00,7,,202212,202303,202306,202309,202312,202403
2022-12-01,O,2022-12-01 01:50:00,2022-12-01 16:00:00,2022-12-01 11:29:00,2022-12-01 11:30:00,6,,202212,202303,202306,202309,202312,202403
2022-12-02,O,2022-12-02 01:50:00,2022-12-02 16:00:00,2022-12-02 11:29:00,2022-12-02 11:30:00,5,,202212,202303,202306,202309,202312,202403
2022-12-05,O,2022-12-05 01:50:00,2022-12-05 16:00:00,2022-12-05 11:29:00,2022-12-05 11:30:00,4,,202212,202303,202306,202309,202312,202403
2022-12-06,O,2022-12-06 01:50:00,2022-12-06 16:00:00,2022-12-06 11:29:00,2022-12-06 11:30:00,3,,202212,202303,202306,202309,202312,202403
2022-12-07,O,2022-12-07 01:50:00,2022-12-07 16:00:00,2022-12-07 11:29:00,2022-12-07 11:30:00,2,,202212,202303,202306,202309,202312,202403
2022-12-08,O,2022-12-08 01:50:00,2022-12-08 16:00:00,2022-12-08 11:29:00,2022-12-08 11:30:00,1,,202212,202303,202306,202309,202312,202403
2022-12-09,O,2022-12-09 01:50:00,2022-12-09 16:00:00,2022-12-09 11:29:00,2022-12-09 11:30:00,0,,202212,202303,202306,202309,202312,202403
2022-12-12,O,2022-12-12 01:50:00,2022-12-12 16:00:00,2022-12-12 11:29:00,2022-12-12 11:30:00,63,202212,202303,202306,202309,202312,202403,202406
2022-12-13,O,2022-12-13 01:50:00,2022-12-13 16:00:00,2022-12-13 11:29:00,2022-12-13 11:30:00,62,202212,202303,202306,202309,202312,202403,202406
2022-12-14,O,2022-12-14 01:50:00,2022-12-14 16:00:00,2022-12-14 11:29:00,2022-12-14 11:30:00,61,202212,202303,202306,202309,202312,202403,202406
2022-12-15,O,2022-12-15 01:50:00,2022-12-15 16:00:00,2022-12-15 11:29:00,2022-12-15 11:30:00,60,202212,202303,202306,202309,202312,202403,202406
2022-12-16,O,2022-12-16 01:50:00,2022-12-16 16:00:00,2022-12-16 11:29:00,2022-12-16 11:30:00,59,202212,202303,202306,202309,202312,202403,202406
2022-12-19,O,2022-12-19 01:50:00,2022-12-19 16:00:00,2022-12-19 11:29:00,2022-12-19 11:30:00,58,,202303,202306,202309,202312,202403,202406
2022-12-20,O,2022-12-20 01:50:00,2022-12-20 16:00:00,2022-12-20 11:29:00,2022-12-20 11:30:00,57,,202303,202306,202309,202312,202403,202406
2022-12-21,O,2022-12-21 01:50:00,2022-12-21 16:00:00,2022-12-21 11:29:00,2022-12-21 11:30:00,56,,202303,202306,202309,202312,202403,202406
2022-12-22,O,2022-12-22 01:50:00,2022-12-22 16:00:00,2022-12-22 11:29:00,2022-12-22 11:30:00,55,,202303,202306,202309,202312,202403,202406
2022-12-23,O,2022-12-23 01:50:00,2022-12-23 16:00:00,2022-12-23 11:29:00,2022-12-23 11:30:00,54,,202303,202306,202309,202312,202403,202406
2022-12-26,X,,,,,,,,,,,,
2022-12-27,O,2022-12-27 01:50:00,2022-12-27 16:00:00,2022-12-27 11:29:00,2022-12-27 11:30:00,53,,202303,202306,202309,202312,202403,202406
2022-12-28,O,2022-12-28 01:50:00,2022-12-28 16:00:00,2022-12-28 11:29:00,2022-12-28 11:30:00,52,,202303,202306,202309,202312,202403,202406
2022-12-29,O,2022-12-29 01:50:00,2022-12-29 16:00:00,2022-12-29 11:29:00,2022-12-29 11:30:00,51,,202303,202306,202309,202312,202403,202406
2022-12-30,O,2022-12-30 01:50:00,2022-12-30 16:00:00,2022-12-30 11:29:00,2022-12-30 11:30:00,50,,202303,202306,202309,202312,202403,202406
2023-01-02,O,2023-01-02 01:50:00,2023-01-02 16:00:00,2023-01-02 11:29:00,2023-01-02 11:30:00,49,,202303,202306,202309,202312,202403,202406
